zipcode,num_fires_2018_2019,avg_acres,min_acres,avg_distance_m,min_distance_m
91739,2,32.70229530334473,14.0169677734375,208741.87581626125,11056.188168798186
91741,2,76.36275482177734,14.0169677734375,190995.17634106,8982.001366889446
91744,1,0.119579635560513,0.119579635560513,189414.1379011072,8005.91376811472
91748,1,0.119579635560513,0.119579635560513,192709.7187233972,1829.0610657288214
91750,2,76.36275482177734,14.0169677734375,194451.26106307906,9066.72225383602
91763,1,14.0169677734375,14.0169677734375,200009.32161498241,12045.834533770796
91768,1,0.119579635560513,0.119579635560513,195339.93712071006,15655.86407663284
91773,2,76.36275482177734,14.0169677734375,193376.09983373564,14329.211662970592
91784,1,14.0169677734375,14.0169677734375,200891.11877786685,4608.8163073184505
91786,1,14.0169677734375,14.0169677734375,201309.09010223235,8343.490594375702
91790,1,0.119579635560513,0.119579635560513,188332.41892778632,12101.581859943451
91791,1,0.119579635560513,0.119579635560513,190420.7156024567,11136.879656463901
91792,1,0.119579635560513,0.119579635560513,191114.50181792703,7191.668039648752
91910,1,27.51976203918457,27.51976203918457,333242.1431371802,13954.98068030815
91911,1,27.51976203918457,27.51976203918457,336163.1378615895,13266.624512370201
91942,1,141.95477294921875,141.95477294921875,322794.85818601586,15485.375846151723
91977,2,84.73726749420166,27.51976203918457,328447.8105439828,14622.938048022563
92020,2,79.32517433166504,16.695575714111328,323908.55403032596,10663.217842506043
92021,2,79.32517433166504,16.695575714111328,325947.73457461176,5548.086101637778
92026,1,22.02139663696289,22.02139663696289,283117.33685514366,15358.367552057476
92040,2,79.32517433166504,16.695575714111328,319530.73985008354,13295.623653639872
92071,2,79.32517433166504,16.695575714111328,318188.1357503759,14634.517605062916
92154,2,25.437581062316895,23.35540008544922,342151.8404683749,9565.228783829642
92223,1,521.9407958984375,521.9407958984375,250602.3329685109,10548.15361772487
92307,2,15.417273998260498,14.699578285217285,236630.69665915368,12084.750043648808
92308,1,16.13496971130371,16.13496971130371,232770.46746212678,12187.92703664715
92313,1,69.48308563232422,69.48308563232422,224701.460232484,16160.468450201923
92325,3,51.879923502604164,34.76906204223633,223454.4272378428,6457.462030687755
92336,2,43.07834243774414,34.76906204223633,212396.70672812517,10963.890139617624
92346,2,52.12607383728027,34.76906204223633,231923.20395818545,7129.745226729172
92352,2,52.12607383728027,34.76906204223633,229079.63518289063,11336.735446632021
92373,1,521.9407958984375,521.9407958984375,236795.88938243882,10423.608984975592
92374,1,69.48308563232422,69.48308563232422,233684.7453347026,12525.619315138676
92376,3,51.879923502604164,34.76906204223633,218413.24811528693,10861.23956664286
92377,3,51.879923502604164,34.76906204223633,216019.92016724593,9572.60658364661
92382,1,69.48308563232422,69.48308563232422,235549.83571096725,12233.95081977527
92399,1,521.9407958984375,521.9407958984375,246779.42051751216,15895.688138609423
92404,2,52.12607383728027,34.76906204223633,225898.74576756093,1879.1612475339755
92407,3,51.879923502604164,34.76906204223633,216241.36630249277,4985.86382227792
92410,2,52.12607383728027,34.76906204223633,223903.0872832684,8188.7256045032955
92530,1,88.16512298583984,88.16512298583984,237732.62807109545,10414.191650636925
92532,1,88.16512298583984,88.16512298583984,239618.75642370482,5570.354978167948
92543,1,21.580156326293945,21.580156326293945,261536.5936107208,11312.773240040937
92544,1,21.580156326293945,21.580156326293945,271011.8525550985,13360.26826774863
92545,1,21.580156326293945,21.580156326293945,255883.22138419695,14293.151618751803
92553,1,521.9407958984375,521.9407958984375,232773.33718217592,13612.994101895141
92555,1,521.9407958984375,521.9407958984375,242421.74049756138,3007.9762824193517
92557,1,521.9407958984375,521.9407958984375,230149.39024749637,15907.12167319831
92567,1,521.9407958984375,521.9407958984375,247021.17546737893,12180.106559099537
92571,2,305.0529594421387,88.16512298583984,239522.6868031561,14678.827501371868
92586,1,88.16512298583984,88.16512298583984,245534.0133119144,12684.117853255171
92587,1,88.16512298583984,88.16512298583984,242715.28641731496,8642.137313049663
92595,1,88.16512298583984,88.16512298583984,246802.6278300295,14818.677098659653
92602,2,0.054429495707153996,0.011728066951036,211976.55990676204,14310.688408628328
92672,2,2.278462141752243,0.792964160442352,241086.111284765,1339.9132893755586
92677,2,2.278462141752243,0.792964160442352,229298.78113888265,13461.204086487245
92694,2,2.278462141752243,0.792964160442352,231441.0425925098,10665.130487132164
92782,1,0.011728066951036,0.011728066951036,210776.65086222938,15383.076624654734
92801,1,0.119579635560513,0.119579635560513,197451.95212149151,13617.341019588945
92805,2,0.0656538512557745,0.011728066951036,200043.90983310266,14518.55342768927
92806,2,0.0656538512557745,0.011728066951036,200943.6366665791,12102.994343751992
92807,2,0.054429495707153996,0.011728066951036,203797.56521979914,4772.937768656784
92868,1,0.011728066951036,0.011728066951036,203836.41127294573,15327.310127534274
92870,3,0.076146208991607,0.011728066951036,199202.60924295092,9987.44386932105
92880,2,0.054429495707153996,0.011728066951036,209852.35358745634,8403.594330376342
92881,1,0.097130924463272,0.097130924463272,219534.78794350737,15940.651645714432
92882,2,0.054429495707153996,0.011728066951036,213774.6214796607,7980.722408980393
92883,1,88.16512298583984,88.16512298583984,225901.31185418947,13340.731508574674
92886,3,0.076146208991607,0.011728066951036,200993.94130819198,5184.361138514252
93010,9,11285.874208874173,0.380148887634277,180862.3850375848,7681.791123553265
93012,8,12696.56096637249,0.613521575927734,177276.0752956753,4159.478076114129
93021,9,11267.524349779718,0.064174227416515,171628.49398139564,4816.198431652944
93033,2,50629.527587890625,4310.05517578125,185474.9904804507,16559.883224550784
93036,5,32.14480374068953,0.003499902086332,186649.41284058394,10955.297207014664
93063,9,10799.824410770916,0.009721163660288,166372.87043899915,449.52968278192475
93065,13,7809.185939308256,0.009721163660288,167898.3294610102,4720.058878401385
93285,2,121.22974061965942,15.450020790100098,237895.98992751417,14191.215770148578
93304,1,2.366472721099854,2.366472721099854,216283.34376898853,15557.9087309489
93305,1,2.366472721099854,2.366472721099854,218431.44596795202,11795.09914875681
93306,2,239.46548461914062,111.36944580078125,221209.28420539646,12541.452636078973
93308,3,105.1147214571635,2.366472721099854,226761.00363221625,2892.9458775317244
93309,1,2.366472721099854,2.366472721099854,217125.5414690825,14777.682733599606
93312,1,2.366472721099854,2.366472721099854,220590.6786762423,10726.435694388454
93401,3,37.28513296445211,2.110911130905151,273681.48664349783,7107.73660264575
93405,2,26.66414773464203,2.110911130905151,280792.4704034416,4304.8546986066485
93436,1,16.98027229309082,16.98027229309082,255908.05496651997,5559.738125337483
93458,1,89.017120361328125,89.017120361328125,262584.5071056177,7272.467078299006
93510,1,9.179010391235352,9.179010391235352,177620.4534264894,10092.904394552887
93532,2,1784.9135131835937,219.2987060546875,179867.61954757365,13089.790684922731
93550,1,30.28638458251953,30.28638458251953,180819.48135133975,14826.708148271506
93906,1,59.65861892700195,59.65861892700195,368836.4496545133,10615.275241646175
93907,1,59.65861892700195,59.65861892700195,372287.23935928865,8471.934813416054
94513,3,246.82430013020834,173.9333038330078,428419.77068795543,11832.28206372743
94517,3,246.82430013020834,173.9333038330078,435053.0012224216,2834.566835088517
94518,1,173.9333038330078,173.9333038330078,445736.9110015412,16521.100572238825
94531,3,246.82430013020834,173.9333038330078,435126.69138212444,8153.327510452988
94550,1,282.2255554199219,282.2255554199219,403250.6904079728,11691.23669767528
94551,2,283.2697982788086,226.6168670654297,422505.3261903998,15900.20103684183
94558,1,48.001407623291016,48.001407623291016,489896.5774199234,9299.383806622936
94561,1,339.9227294921875,339.9227294921875,433487.41400970484,14671.608349674629
94582,2,200.27508544921875,173.9333038330078,429798.2745661854,15812.551972247451
94596,1,173.9333038330078,173.9333038330078,442921.94463093596,16758.858756765385
95003,1,15.64786148071289,15.64786148071289,391872.0427664922,14934.911938041249
95018,2,12.333168983459473,9.018476486206055,404096.9153925997,6948.3661376196205
95030,1,9.018476486206055,9.018476486206055,406323.5239023297,15100.193640182151
95037,1,207.74560546875,207.74560546875,384927.28063646745,12116.51962958327
95060,2,12.333168983459473,9.018476486206055,405845.3875017645,6829.6132862892755
95062,1,15.64786148071289,15.64786148071289,396241.7611258107,6970.380792742024
95065,1,15.64786148071289,15.64786148071289,398272.14049455686,6003.248555935574
95070,1,9.018476486206055,9.018476486206055,411344.79356348375,14438.348619282517
95111,1,207.74560546875,207.74560546875,401029.74194094905,12288.061246719464
95118,1,207.74560546875,207.74560546875,402909.1607501964,16069.545334657832
95120,1,207.74560546875,207.74560546875,397279.66314607003,12101.315721754041
95121,1,207.74560546875,207.74560546875,401201.23015624296,12755.89887581773
95122,1,207.74560546875,207.74560546875,403627.13122758776,16288.781936913705
95123,1,207.74560546875,207.74560546875,399543.7312386687,10891.394825576437
95135,1,207.74560546875,207.74560546875,395088.511012134,8177.309373457965
95136,1,207.74560546875,207.74560546875,401675.7742162253,13468.868693851178
95148,1,207.74560546875,207.74560546875,401250.987736401,14249.538643968557
95228,4,221.50835180282593,26.817594528198242,401629.2929923232,12304.835002013417
95240,1,23.17400360107422,23.17400360107422,423025.488454474,9080.85584075018
95255,1,9.709066390991211,9.709066390991211,432757.488274145,15954.154910347763
95422,1,103.55010986328125,103.55010986328125,546796.2530185877,9066.707912972217
95446,1,12.975188255310059,12.975188255310059,536104.1277366969,12972.786362076835
95448,1,12.975188255310059,12.975188255310059,535534.084069478,2349.840980097422
95449,2,115.53936576843262,35.200435638427734,570429.1358986043,10724.64840487248
95451,2,29.83532428741455,24.470212936401367,553051.5771312605,4425.914338818674
95467,2,1273.326560974121,58.43510437011719,529369.1537697396,16096.314825613563
95492,1,12.975188255310059,12.975188255310059,525346.3128600953,10395.66826548772
95602,1,134.90162658691406,134.90162658691406,489428.5237056225,16392.87228057752
95603,1,134.90162658691406,134.90162658691406,482314.99992301833,14112.637094771137
95608,2,87.1419506072998,26.63998031616211,464065.9525133891,14679.648078190387
95610,2,87.1419506072998,26.63998031616211,467822.8609659319,11818.073846806357
95614,1,134.90162658691406,134.90162658691406,477628.5701189094,9551.97003984373
95621,2,87.1419506072998,26.63998031616211,468758.2175174605,9173.819217674614
95624,1,84.32344055175781,84.32344055175781,449449.18313068326,16239.739417963938
95628,1,26.63998031616211,26.63998031616211,464129.8525156305,15911.358604638339
95631,2,99.90327835083008,64.9049301147461,490004.43901078677,7407.898765237977
95640,1,1.399644374847412,1.399644374847412,433216.7140464086,15353.672350752811
95648,1,34.72542953491211,34.72542953491211,488164.84333543427,15811.025069106212
95660,2,87.1419506072998,26.63998031616211,469370.0115049158,7879.087091718804
95662,1,26.63998031616211,26.63998031616211,466185.3588053041,16123.025098757475
95677,2,87.1419506072998,26.63998031616211,474742.5207122687,14207.103546983013
95678,2,87.1419506072998,26.63998031616211,473670.08026479965,8951.790699377192
95682,1,34.91486358642578,34.91486358642578,454921.93606959487,13504.669363733277
95747,2,87.1419506072998,26.63998031616211,477189.08641386055,3847.723738311284
95815,1,147.6439208984375,147.6439208984375,466154.43622562394,15957.052805299916
95821,2,87.1419506072998,26.63998031616211,465665.6037955096,13606.869281906023
95834,1,147.6439208984375,147.6439208984375,471306.9590970944,14924.043809224064
95835,2,87.1419506072998,26.63998031616211,473629.29664800636,12964.286508005389
95838,2,87.1419506072998,26.63998031616211,469064.50541966595,11431.302410049864
95841,2,87.1419506072998,26.63998031616211,467124.9765293007,10499.57337676654
95842,2,87.1419506072998,26.63998031616211,469125.6369314038,7736.985124991263
95843,2,87.1419506072998,26.63998031616211,471642.94174380065,4341.930934849191
95901,4,139.299396276474,9.345995903015137,519967.6333002197,6018.330739359041
95926,1,153335.5625,153335.5625,581034.495714125,24388.472485663133
95928,1,153335.5625,153335.5625,575121.2652878106,25602.087124455633
95932,1,647.9942626953125,647.9942626953125,542581.8018379107,14243.356376318672
95948,1,647.9942626953125,647.9942626953125,540060.136889692,11398.294134702272
95966,1,450.77301025390625,450.77301025390625,541960.1447344341,14143.294251660247
95991,2,48.539289474487305,25.009151458740234,505859.78537747246,15264.132121393824
95993,2,48.539289474487305,25.009151458740234,513747.54206286906,11707.097686755791
96002,2,28.92392349243164,24.755691528320313,673361.1443752422,6833.940603191328
96022,2,40.14357376098633,24.755691528320313,659185.7410348066,10857.2126106037
96067,1,12.596248626708984,12.596248626708984,752888.148463694,10449.42557079719
96094,1,16.379562377929688,16.379562377929688,774161.2166527922,12830.681321977625
96137,1,52.65707778930664,52.65707778930664,612977.7597705066,13007.422266991876
